#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200404   08:35:33      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:35:43      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:35:53      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:36:03      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:36:13      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:36:23      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:36:33      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:36:43      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:36:53      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:37:03      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:37:13      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:37:23      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26    10
 20200404   08:37:33      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    13
 20200404   08:37:43      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    15
 20200404   08:37:53      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:38:03      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:38:13      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:38:24      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    25     6
 20200404   08:38:34      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200404   08:38:44      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:38:54      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:39:04      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:39:14      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:39:24      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:39:34      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:39:44      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:39:54      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:40:04      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:40:14      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:40:24      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:40:34      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    11
 20200404   08:40:44      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26    14
 20200404   08:40:54      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    30     6
 20200404   08:41:04      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:41:14      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:41:24      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    30     6
 20200404   08:41:35      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:41:45      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:41:55      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    27     6
 20200404   08:42:05      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    25     6
 20200404   08:42:15      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:42:25      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:42:35      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26    14
 20200404   08:42:45      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     9
 20200404   08:42:55      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    13
 20200404   08:43:05      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    31     6
 20200404   08:43:15      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    30     6
 20200404   08:43:25      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    30     8
 20200404   08:43:35      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    31     6
 20200404   08:43:45      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:43:55      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    10
 20200404   08:44:05      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    31     6
 20200404   08:44:15      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:44:25      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:44:35      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:44:46      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:44:56      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:45:06      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    25     6
 20200404   08:45:16      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:45:26      0    42    37    35    76     0     0     0   877  1380     0     0  2263     8     0     0     0    27    11
 20200404   08:45:36      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    31     6
 20200404   08:45:46      0    42    37    35    76     0     0     0   877  1380     0     0  2263     8     0     0     0    25     6
 20200404   08:45:56      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200404   08:46:06      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:46:16      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    31     6
 20200404   08:46:26      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26    12
 20200404   08:46:36      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26    14
 20200404   08:46:46      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    28     6
 20200404   08:46:56      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:47:06      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:47:16      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:47:26      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    25     6
 20200404   08:47:36      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:47:46      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:47:57      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    13
 20200404   08:48:07      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    14
 20200404   08:48:17      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     8
 20200404   08:48:27      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    12
 20200404   08:48:37      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    13
 20200404   08:48:47      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    31     6
 20200404   08:48:57      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    30     6
 20200404   08:49:07      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:49:17      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:49:27      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:49:37      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:49:47      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:49:57      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:50:07      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:50:17      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:50:27      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:50:37      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:50:47      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:50:57      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26    12
 20200404   08:51:08      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:51:18      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:51:28      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:51:38      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:51:48      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:51:58      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:52:08      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:52:18      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:52:28      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:52:38      0    42    37    35    76     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:52:48      0    42    38    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:52:58      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:53:08      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:53:18      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    27    12
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200404   08:53:28      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    31     6
 20200404   08:53:38      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:53:48      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    30     6
 20200404   08:53:58      0    42    38    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:54:08      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    30     7
 20200404   08:54:19      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:54:29      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:54:39      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:54:49      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:54:59      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
